Year,Month,Day,Hour,Tair,Tdew,RelH,WndS,WndD,Pres
2016,1,25,15,-4.6,-10.2,65.0,16.0,320.0,1016.7
2016,1,25,16,-5.1,-10.5,66.0,10.0,320.0,1017.8
2016,1,25,17,-5.9,-10.5,70.0,6.0,330.0,1018.7
2016,1,25,18,-8.5,-11.8,77.0,3.0,360.0,1019.1
2016,1,25,19,-9.7,-11.6,86.0,3.0,260.0,1019.9
2016,1,25,20,-12.9,-14.8,86.0,4.0,240.0,1020.7
2016,1,25,21,-10.3,-11.6,90.0,5.0,200.0,1020.8
2016,1,25,22,-9.0,-10.5,89.0,7.0,180.0,1020.8
2016,1,25,23,-9.1,-10.3,91.0,10.0,160.0,1020.2
2016,1,26,0,-9.3,-10.5,91.0,7.0,170.0,1019.9
2016,1,26,1,-9.9,-11.2,90.0,10.0,160.0,1019.9
2016,1,26,2,-9.1,-10.7,88.0,12.0,170.0,1019.6
2016,1,26,3,-7.8,-10.2,83.0,14.0,180.0,1019.5
2016,1,26,4,-6.8,-9.7,80.0,14.0,190.0,1019.1
2016,1,26,5,-6.6,-9.2,82.0,16.0,170.0,1018.3
2016,1,26,6,-6.5,-9.1,82.0,18.0,170.0,1017.2
2016,1,26,7,-6.5,-8.5,86.0,16.0,170.0,1016.7
2016,1,26,8,-5.2,-6.6,90.0,23.0,190.0,1016.4
2016,1,26,9,-3.5,-5.7,85.0,22.0,190.0,1015.7
2016,1,26,10,-2.1,-4.1,86.0,27.0,180.0,1014.2
2016,1,26,11,-1.2,-3.6,84.0,37.0,170.0,1012.4
2016,1,26,12,0.1,-2.6,82.0,36.0,170.0,1010.4
2016,1,26,13,1.9,-1.7,77.0,32.0,200.0,1008.5
2016,1,26,14,1.9,-1.5,78.0,32.0,190.0,1006.7
2016,1,26,15,3.3,-1.1,73.0,34.0,190.0,1005.2
2016,1,26,16,3.2,-0.6,76.0,27.0,180.0,1003.5
2016,1,26,17,3.8,-0.2,75.0,35.0,190.0,1001.5
2016,1,26,18,4.0,0.0,75.0,30.0,200.0,1000.6
2016,1,26,19,4.1,1.7,84.0,30.0,210.0,999.6
2016,1,26,20,4.2,2.1,86.0,28.0,210.0,998.8
2016,1,26,21,4.6,2.3,85.0,28.0,220.0,998.2
2016,1,26,22,5.4,3.1,85.0,32.0,220.0,997.7
2016,1,26,23,5.6,3.6,87.0,31.0,220.0,997.3
2016,1,27,0,5.1,3.3,88.0,25.0,220.0,997.0
2016,1,27,1,5.4,3.4,87.0,22.0,230.0,996.4
2016,1,27,2,5.2,3.2,87.0,21.0,230.0,996.1
2016,1,27,3,5.2,3.2,87.0,22.0,220.0,996.0
2016,1,27,4,5.2,3.2,87.0,21.0,230.0,995.9
2016,1,27,5,5.1,3.0,86.0,26.0,240.0,996.3
2016,1,27,6,4.4,2.6,88.0,15.0,230.0,996.8
2016,1,27,7,4.1,1.8,85.0,15.0,240.0,997.7
2016,1,27,8,4.0,1.0,81.0,16.0,240.0,997.9
2016,1,27,9,4.2,0.7,78.0,22.0,240.0,998.4
2016,1,27,10,4.1,0.4,77.0,14.0,230.0,998.6
2016,1,27,11,4.2,0.2,75.0,16.0,230.0,998.5
2016,1,27,12,4.2,-1.4,67.0,18.0,250.0,998.5
2016,1,27,13,4.3,-2.6,61.0,21.0,280.0,997.9
2016,1,27,14,1.2,-2.4,77.0,17.0,330.0,998.8
2016,1,27,15,1.9,-1.9,76.0,8.0,340.0,998.9
2016,1,27,16,1.5,-2.3,76.0,6.0,340.0,999.9
2016,1,27,17,0.6,-2.6,79.0,7.0,350.0,1000.0
2016,1,27,18,-0.9,-2.0,92.0,16.0,340.0,1001.2
2016,1,27,19,-1.9,-3.3,90.0,14.0,330.0,1002.9
2016,1,27,20,-2.5,-5.7,79.0,17.0,330.0,1004.0
2016,1,27,21,-3.4,-7.0,76.0,13.0,330.0,1005.2
2016,1,27,22,-4.3,-9.9,65.0,14.0,320.0,1006.2
2016,1,27,23,-5.1,-9.9,69.0,9.0,290.0,1007.3
2016,1,28,0,-5.5,-11.1,65.0,9.0,280.0,1008.3
2016,1,28,1,-6.8,-11.6,69.0,7.0,260.0,1008.5
2016,1,28,2,-7.6,-10.8,78.0,5.0,230.0,1009.0
2016,1,28,3,-7.7,-11.6,74.0,9.0,260.0,1010.0
2016,1,28,4,-8.0,-12.4,71.0,8.0,240.0,1011.1
2016,1,28,5,-7.8,-13.7,63.0,7.0,250.0,1011.6
2016,1,28,6,-7.7,-13.4,64.0,7.0,260.0,1011.6
2016,1,28,7,-8.4,-12.4,73.0,10.0,210.0,1011.4
2016,1,28,8,-7.8,-12.2,71.0,8.0,250.0,1012.2
2016,1,28,9,-6.0,-10.6,70.0,10.0,200.0,1012.8
2016,1,28,10,-4.8,-9.5,70.0,17.0,200.0,1013.3
2016,1,28,11,-4.3,-10.1,64.0,20.0,210.0,1013.4
2016,1,28,12,-3.6,-10.5,59.0,16.0,210.0,1012.2
2016,1,28,13,-3.0,-10.4,57.0,15.0,200.0,1011.2
2016,1,28,14,-2.3,-10.2,55.0,14.0,170.0,1009.9
2016,1,28,15,-1.8,-9.7,55.0,14.0,170.0,1009.9
2016,1,28,16,-1.4,-10.0,52.0,10.0,140.0,1009.2
2016,1,28,17,-2.3,-9.9,56.0,10.0,130.0,1008.5
2016,1,28,18,-3.1,-9.8,60.0,8.0,130.0,1008.0
2016,1,28,19,-2.9,-9.0,63.0,15.0,130.0,1007.9
2016,1,28,20,-2.2,-7.5,67.0,15.0,130.0,1007.2
2016,1,28,21,-2.3,-6.5,73.0,14.0,160.0,1006.9
2016,1,28,22,-1.3,-3.8,83.0,16.0,150.0,1006.1
2016,1,28,23,-0.8,-3.0,85.0,20.0,160.0,1005.4
2016,1,29,0,-0.8,-2.9,86.0,15.0,150.0,1004.0
2016,1,29,1,-0.7,-2.1,90.0,16.0,160.0,1003.4
2016,1,29,2,-0.4,-1.5,92.0,18.0,170.0,1002.5
2016,1,29,3,-0.4,-1.4,93.0,17.0,160.0,1002.5
2016,1,29,4,-0.1,-1.0,94.0,15.0,150.0,1001.4
2016,1,29,5,0.0,-0.9,94.0,10.0,150.0,1001.3
2016,1,29,6,-0.2,-0.9,95.0,3.0,360.0,1000.0
2016,1,29,7,-0.2,-0.9,95.0,3.0,360.0,1000.4
2016,1,29,8,-0.6,-1.2,96.0,8.0,70.0,999.9
2016,1,29,9,-0.3,-1.2,94.0,10.0,70.0,998.9
2016,1,29,10,0.2,-0.8,93.0,11.0,90.0,997.2
2016,1,29,11,0.8,-0.8,89.0,13.0,70.0,995.8
2016,1,29,12,0.9,-1.2,86.0,16.0,40.0,993.2
2016,1,29,13,0.3,-1.2,90.0,18.0,30.0,991.1
2016,1,29,14,-0.5,-1.1,96.0,26.0,30.0,989.3
2016,1,29,15,-0.4,-1.0,96.0,34.0,30.0,986.8
2016,1,29,16,-0.5,-0.9,97.0,36.0,20.0,984.9
2016,1,29,17,-0.4,-0.8,97.0,37.0,20.0,982.8
2016,1,29,18,-0.4,-0.8,97.0,44.0,30.0,981.3
2016,1,29,19,-0.3,-0.9,96.0,45.0,30.0,981.6
2016,1,29,20,-0.6,-1.2,96.0,38.0,10.0,982.1
2016,1,29,21,-0.6,-1.2,96.0,34.0,10.0,982.4
2016,1,29,22,-0.7,-1.3,96.0,25.0,360.0,982.6
2016,1,29,23,-0.9,-1.6,95.0,35.0,350.0,983.7
2016,1,30,0,-1.3,-2.1,94.0,26.0,350.0,985.4
2016,1,30,1,-1.5,-2.2,95.0,29.0,340.0,987.0
2016,1,30,2,-1.7,-2.5,94.0,23.0,340.0,988.5
2016,1,30,3,-2.0,-2.8,94.0,23.0,340.0,990.1
2016,1,30,4,-2.1,-3.1,93.0,19.0,340.0,991.5
2016,1,30,5,-2.4,-3.5,92.0,25.0,340.0,993.0
2016,1,30,6,-2.9,-4.0,92.0,17.0,360.0,994.3
2016,1,30,7,-3.2,-4.3,92.0,17.0,350.0,996.2
2016,1,30,8,-3.0,-4.4,90.0,20.0,350.0,997.7
2016,1,30,9,-2.9,-4.6,88.0,14.0,350.0,998.8
2016,1,30,10,-2.5,-4.4,87.0,13.0,350.0,1000.0
2016,1,30,11,-2.3,-4.6,84.0,17.0,330.0,1001.6
2016,1,30,12,-2.2,-4.9,82.0,16.0,320.0,1002.2
2016,1,30,13,-2.4,-5.6,79.0,15.0,330.0,1002.6
2016,1,30,14,-2.4,-5.2,81.0,12.0,320.0,1003.6
2016,1,30,15,-2.6,-5.8,79.0,11.0,320.0,1004.8
2016,1,30,16,-2.8,-6.3,77.0,10.0,330.0,1005.6
2016,1,30,17,-3.4,-6.5,79.0,5.0,350.0,1006.1
2016,1,30,18,-3.9,-6.5,82.0,5.0,300.0,1007.3
2016,1,30,19,-3.6,-6.2,82.0,3.0,230.0,1008.1
2016,1,30,20,-4.2,-5.9,88.0,7.0,200.0,1008.5
2016,1,30,21,-4.6,-5.9,91.0,9.0,210.0,1008.9
2016,1,30,22,-5.6,-6.3,95.0,10.0,180.0,1008.8
2016,1,30,23,-4.3,-5.0,95.0,12.0,170.0,1009.0
2016,1,31,0,-3.1,-5.3,85.0,14.0,190.0,1009.1
2016,1,31,1,-2.6,-5.3,82.0,17.0,190.0,1008.7
2016,1,31,2,-2.5,-4.4,87.0,23.0,180.0,1008.4
2016,1,31,3,-3.0,-4.0,93.0,20.0,180.0,1008.1
2016,1,31,4,-2.8,-3.5,95.0,23.0,170.0,1007.1
2016,1,31,5,-2.5,-3.2,95.0,26.0,170.0,1006.5
2016,1,31,6,-2.3,-3.0,95.0,27.0,170.0,1005.7
2016,1,31,7,-1.9,-2.7,94.0,21.0,170.0,1005.5
2016,1,31,8,-1.1,-1.9,94.0,21.0,180.0,1005.3
2016,1,31,9,-0.2,-1.1,94.0,22.0,190.0,1005.1
2016,1,31,10,0.3,-0.6,94.0,13.0,210.0,1005.2
2016,1,31,11,1.2,0.2,93.0,17.0,210.0,1005.3
2016,1,31,12,1.5,0.6,94.0,16.0,210.0,1004.7
2016,1,31,13,1.6,0.7,94.0,22.0,200.0,1004.1
2016,1,31,14,1.6,0.7,94.0,16.0,210.0,1003.8
2016,1,31,15,2.1,0.9,92.0,13.0,200.0,1003.7
2016,1,31,16,2.2,1.0,92.0,13.0,210.0,1003.8
2016,1,31,17,2.1,0.9,92.0,12.0,200.0,1003.8
2016,1,31,18,1.3,0.7,96.0,12.0,190.0,1004.4
2016,1,31,19,1.4,0.7,95.0,14.0,200.0,1004.5
2016,1,31,20,1.8,0.9,94.0,15.0,190.0,1004.4
2016,1,31,21,1.0,0.4,96.0,13.0,180.0,1004.2
2016,1,31,22,0.9,0.3,96.0,14.0,170.0,1003.7
2016,1,31,23,0.8,0.2,96.0,19.0,190.0,1003.8
2016,2,1,0,1.0,0.4,96.0,14.0,200.0,1003.6
2016,2,1,1,1.1,0.7,97.0,13.0,200.0,1003.6
2016,2,1,2,0.6,0.2,97.0,9.0,190.0,1003.1
2016,2,1,3,0.6,0.3,98.0,8.0,160.0,1002.3
2016,2,1,4,1.1,1.0,99.0,18.0,200.0,1002.2
2016,2,1,5,1.2,1.1,99.0,14.0,180.0,1001.4
2016,2,1,6,1.1,0.8,98.0,19.0,170.0,1000.4
2016,2,1,7,1.2,0.8,97.0,21.0,170.0,999.3
2016,2,1,8,1.4,0.7,95.0,18.0,170.0,998.7
2016,2,1,9,2.3,0.8,90.0,27.0,160.0,997.6
2016,2,1,10,2.8,0.5,85.0,28.0,170.0,996.5
2016,2,1,11,2.9,1.3,89.0,28.0,180.0,995.5
2016,2,1,12,4.3,2.2,86.0,23.0,190.0,994.3
2016,2,1,13,4.6,2.8,88.0,26.0,190.0,993.0
2016,2,1,14,4.7,3.1,89.0,14.0,150.0,992.3
2016,2,1,15,7.3,4.1,80.0,30.0,190.0,991.2
2016,2,1,16,7.3,4.6,83.0,26.0,200.0,991.2
2016,2,1,17,7.9,4.7,80.0,19.0,220.0,992.4
2016,2,1,18,7.3,3.7,78.0,23.0,220.0,993.4
2016,2,1,19,6.4,3.9,84.0,20.0,230.0,995.1
2016,2,1,20,5.9,3.1,82.0,23.0,250.0,997.2
2016,2,1,21,5.2,1.1,75.0,17.0,270.0,998.8
2016,2,1,22,4.5,-1.9,63.0,21.0,300.0,1000.0
2016,2,1,23,3.6,-3.0,62.0,14.0,260.0,1001.4
2016,2,2,0,3.1,-2.2,68.0,13.0,270.0,1002.6
2016,2,2,1,2.5,-5.2,57.0,27.0,300.0,1003.7
2016,2,2,2,1.2,-7.4,53.0,18.0,300.0,1004.9
2016,2,2,3,-0.4,-7.7,58.0,9.0,300.0,1005.6
2016,2,2,4,-2.0,-7.9,64.0,17.0,310.0,1006.7
2016,2,2,5,-3.2,-8.5,67.0,17.0,320.0,1008.3
2016,2,2,6,-4.2,-9.5,67.0,17.0,320.0,1010.0
2016,2,2,7,-5.2,-9.9,70.0,14.0,300.0,1011.3
2016,2,2,8,-5.8,-10.3,71.0,16.0,300.0,1012.4
2016,2,2,9,-5.2,-10.2,68.0,17.0,300.0,1013.8
2016,2,2,10,-4.8,-11.2,61.0,21.0,320.0,1014.6
2016,2,2,11,-4.7,-11.8,58.0,22.0,320.0,1015.5
2016,2,2,12,-4.8,-11.9,58.0,23.0,310.0,1015.6
2016,2,2,13,-5.1,-13.0,54.0,22.0,320.0,1016.3
2016,2,2,14,-5.3,-12.6,57.0,23.0,330.0,1016.3
2016,2,2,15,-5.6,-12.4,59.0,16.0,330.0,1017.1
2016,2,2,16,-6.2,-12.8,60.0,16.0,320.0,1018.2
2016,2,2,17,-6.9,-13.2,61.0,14.0,350.0,1018.8
2016,2,2,18,-7.6,-12.9,66.0,7.0,350.0,1019.7
2016,2,2,19,-8.4,-12.4,73.0,5.0,320.0,1020.8
2016,2,2,20,-9.7,-12.4,81.0,7.0,310.0,1021.6
2016,2,2,21,-8.2,-12.1,74.0,8.0,290.0,1022.6
2016,2,2,22,-8.2,-12.1,74.0,9.0,290.0,1023.7
2016,2,2,23,-8.9,-12.2,77.0,10.0,280.0,1023.8
2016,2,3,0,-9.4,-12.2,80.0,9.0,260.0,1024.2
2016,2,3,1,-9.9,-12.9,79.0,9.0,270.0,1024.6
2016,2,3,2,-9.9,-13.2,77.0,10.0,270.0,1025.1
2016,2,3,3,-10.0,-13.5,76.0,10.0,260.0,1025.2
2016,2,3,4,-10.5,-14.0,76.0,7.0,260.0,1025.0
2016,2,3,5,-11.1,-14.1,79.0,13.0,240.0,1026.2
2016,2,3,6,-11.2,-14.6,76.0,12.0,250.0,1026.5
2016,2,3,7,-11.2,-14.5,77.0,10.0,280.0,1027.5
2016,2,3,8,-10.3,-14.1,74.0,11.0,300.0,1027.6
2016,2,3,9,-9.9,-13.7,74.0,4.0,290.0,1027.5
2016,2,3,10,-8.8,-13.5,69.0,4.0,240.0,1027.4
2016,2,3,11,-8.0,-13.3,66.0,8.0,250.0,1027.2
2016,2,3,12,-7.4,-12.5,67.0,12.0,190.0,1026.3
2016,2,3,13,-6.8,-11.6,69.0,12.0,200.0,1025.8
2016,2,3,14,-7.8,-10.2,83.0,13.0,220.0,1025.8
2016,2,3,15,-7.7,-10.0,84.0,8.0,240.0,1025.3
2016,2,3,16,-7.1,-9.4,84.0,11.0,190.0,1025.0
2016,2,3,17,-7.0,-8.5,89.0,15.0,150.0,1023.5
2016,2,3,18,-6.6,-7.7,92.0,20.0,150.0,1022.3
2016,2,3,19,-5.9,-6.9,93.0,23.0,150.0,1021.4
2016,2,3,20,-5.0,-6.0,93.0,28.0,150.0,1020.2
2016,2,3,21,-3.6,-5.0,90.0,37.0,140.0,1016.6
2016,2,3,22,-2.5,-4.5,86.0,48.0,160.0,1015.0
2016,2,3,23,-1.9,-3.5,89.0,41.0,160.0,1012.8
2016,2,4,0,-0.5,-1.6,92.0,38.0,160.0,1011.1
2016,2,4,1,0.7,0.1,96.0,35.0,160.0,1010.0
2016,2,4,2,1.4,0.8,96.0,27.0,160.0,1009.2
2016,2,4,3,3.5,2.9,96.0,27.0,170.0,1008.0
2016,2,4,4,4.2,3.8,97.0,27.0,180.0,1007.3
2016,2,4,5,3.8,3.5,98.0,21.0,180.0,1006.7
2016,2,4,6,4.9,4.6,98.0,26.0,170.0,1005.7
2016,2,4,7,4.2,4.1,99.0,20.0,180.0,1005.6
2016,2,4,8,4.4,4.3,99.0,15.0,150.0,1005.3
2016,2,4,9,6.8,6.8,100.0,22.0,190.0,1005.4
2016,2,4,10,7.3,7.3,100.0,15.0,200.0,1005.9
2016,2,4,11,7.8,7.8,100.0,12.0,220.0,1006.6
2016,2,4,12,8.0,8.0,100.0,11.0,250.0,1005.8
2016,2,4,13,7.9,7.9,100.0,15.0,210.0,1004.9
2016,2,4,14,7.3,7.3,100.0,10.0,210.0,1005.3
2016,2,4,15,7.3,7.3,100.0,11.0,230.0,1005.2
2016,2,4,16,7.2,7.2,100.0,8.0,230.0,1005.4
2016,2,4,17,6.8,6.8,100.0,9.0,240.0,1005.8
2016,2,4,18,6.3,6.3,100.0,11.0,240.0,1006.2
2016,2,4,19,5.7,5.7,100.0,10.0,270.0,1007.3
2016,2,4,20,5.9,5.2,95.0,12.0,280.0,1008.0
2016,2,4,21,4.6,3.4,92.0,9.0,270.0,1009.2
2016,2,4,22,3.9,3.0,94.0,10.0,270.0,1009.8
2016,2,4,23,4.1,2.8,91.0,10.0,270.0,1010.0
2016,2,5,0,3.2,2.0,92.0,9.0,270.0,1010.5
2016,2,5,1,3.2,0.9,85.0,10.0,260.0,1011.2
2016,2,5,2,3.1,0.2,81.0,9.0,300.0,1011.0
2016,2,5,3,2.3,0.2,86.0,5.0,300.0,1010.8
2016,2,5,4,2.4,-0.2,83.0,7.0,330.0,1011.2
2016,2,5,5,2.1,-0.3,84.0,5.0,340.0,1011.9
2016,2,5,6,1.9,-0.9,82.0,9.0,340.0,1013.4
2016,2,5,7,1.2,-1.7,81.0,11.0,10.0,1013.0
2016,2,5,8,0.1,-1.7,88.0,10.0,20.0,1013.3
2016,2,5,9,-0.4,-1.3,94.0,9.0,350.0,1013.2
2016,2,5,10,-0.4,-1.0,96.0,16.0,30.0,1012.9
2016,2,5,11,-0.8,-1.5,95.0,14.0,60.0,1012.4
2016,2,5,12,-0.9,-1.6,95.0,22.0,30.0,1010.6
2016,2,5,13,-1.5,-2.2,95.0,24.0,20.0,1009.8
2016,2,5,14,-1.6,-2.3,95.0,19.0,20.0,1010.0
2016,2,5,15,-2.1,-2.9,94.0,26.0,20.0,1008.2
2016,2,5,16,-2.4,-3.2,94.0,31.0,30.0,1006.3
2016,2,5,17,-2.5,-3.2,95.0,34.0,20.0,1005.4
2016,2,5,18,-2.7,-3.4,95.0,36.0,30.0,1004.6
2016,2,5,19,-3.0,-3.8,94.0,41.0,20.0,1003.5
2016,2,5,20,-3.1,-3.8,95.0,27.0,10.0,1003.3
2016,2,5,21,-3.3,-4.0,95.0,28.0,360.0,1001.2
2016,2,5,22,-3.7,-4.4,95.0,25.0,360.0,1000.0
2016,2,5,23,-3.6,-4.4,94.0,26.0,360.0,999.6
2016,2,6,0,-4.2,-5.2,93.0,32.0,350.0,999.3
2016,2,6,1,-4.7,-6.2,89.0,35.0,350.0,999.9
2016,2,6,2,-5.1,-6.4,91.0,23.0,340.0,1000.6
2016,2,6,3,-5.6,-7.0,90.0,34.0,330.0,1001.6
2016,2,6,4,-6.1,-7.9,87.0,32.0,320.0,1003.4
2016,2,6,5,-6.3,-9.5,78.0,31.0,320.0,1006.3
2016,2,6,6,-7.5,-9.6,85.0,26.0,300.0,1008.5
2016,2,6,7,-8.8,-11.2,83.0,19.0,300.0,1010.4
2016,2,6,8,-9.8,-12.5,81.0,21.0,300.0,1011.4
2016,2,6,9,-9.3,-12.8,76.0,21.0,300.0,1012.3
2016,2,6,10,-8.6,-12.8,72.0,21.0,290.0,1013.4
2016,2,6,11,-7.7,-12.8,67.0,25.0,280.0,1014.8
2016,2,6,12,-7.2,-12.7,65.0,22.0,280.0,1014.7
2016,2,6,13,-7.1,-13.0,63.0,16.0,300.0,1014.7
2016,2,6,14,-6.6,-12.1,65.0,14.0,260.0,1014.8
2016,2,6,15,-5.9,-11.9,63.0,18.0,240.0,1015.1
2016,2,6,16,-5.2,-10.2,68.0,15.0,250.0,1015.9
2016,2,6,17,-4.9,-9.6,70.0,17.0,240.0,1016.0
2016,2,6,18,-5.4,-9.2,75.0,12.0,240.0,1016.5
2016,2,6,19,-5.6,-8.4,81.0,10.0,240.0,1016.6
2016,2,6,20,-5.6,-8.0,83.0,10.0,240.0,1016.8
2016,2,6,21,-6.3,-8.0,88.0,8.0,230.0,1017.0
2016,2,6,22,-7.1,-8.6,89.0,7.0,190.0,1016.7
2016,2,6,23,-6.1,-7.3,91.0,5.0,200.0,1016.1
2016,2,7,0,-7.8,-8.6,94.0,10.0,180.0,1015.5
2016,2,7,1,-6.4,-7.2,94.0,12.0,180.0,1014.7
2016,2,7,2,-5.7,-6.4,95.0,14.0,190.0,1014.2
2016,2,7,3,-4.6,-5.7,92.0,16.0,180.0,1013.6
2016,2,7,4,-3.7,-5.1,90.0,15.0,180.0,1012.6
2016,2,7,5,-2.8,-4.7,87.0,21.0,190.0,1011.7
2016,2,7,6,-2.4,-4.4,86.0,21.0,190.0,1011.0
2016,2,7,7,-2.0,-3.9,87.0,23.0,190.0,1010.7
2016,2,7,8,-1.8,-4.0,85.0,18.0,190.0,1010.5
2016,2,7,9,-1.0,-2.9,87.0,31.0,200.0,1009.9
2016,2,7,10,-0.8,-2.7,87.0,26.0,200.0,1009.6
2016,2,7,11,1.3,-1.6,81.0,29.0,210.0,1009.1
2016,2,7,12,2.0,-1.1,80.0,28.0,210.0,1008.6
2016,2,7,13,1.5,-1.6,80.0,24.0,240.0,1008.4
2016,2,7,14,2.2,-4.3,62.0,24.0,250.0,1007.7
2016,2,7,15,1.5,-6.6,55.0,31.0,260.0,1008.7
2016,2,7,16,-0.6,-10.3,48.0,26.0,290.0,1011.8
2016,2,7,17,-4.3,-14.6,45.0,26.0,300.0,1012.9
2016,2,7,18,-5.9,-19.1,35.0,19.0,300.0,1015.1
2016,2,7,19,-6.8,-18.0,41.0,24.0,310.0,1015.7
2016,2,7,20,-7.4,-18.0,43.0,23.0,300.0,1016.4
2016,2,7,21,-8.0,-17.0,49.0,24.0,300.0,1016.9
2016,2,7,22,-8.9,-17.6,50.0,16.0,310.0,1017.6
2016,2,7,23,-8.9,-16.0,57.0,21.0,320.0,1018.1
2016,2,8,0,-8.5,-14.4,63.0,23.0,340.0,1017.3
2016,2,8,1,-8.0,-12.6,70.0,15.0,350.0,1017.5
2016,2,8,2,-7.8,-12.7,68.0,13.0,360.0,1018.3
2016,2,8,3,-7.1,-11.7,70.0,11.0,10.0,1018.6
2016,2,8,4,-6.9,-10.1,78.0,8.0,360.0,1018.1
2016,2,8,5,-6.7,-10.3,76.0,20.0,20.0,1018.1
2016,2,8,6,-6.7,-10.8,73.0,31.0,30.0,1017.2
2016,2,8,7,-6.6,-11.0,71.0,31.0,40.0,1017.4
2016,2,8,8,-6.5,-10.6,73.0,25.0,50.0,1017.3
2016,2,8,9,-6.3,-10.4,73.0,35.0,40.0,1016.3
2016,2,8,10,-5.9,-10.0,73.0,32.0,50.0,1015.7
2016,2,8,11,-5.6,-9.4,75.0,34.0,50.0,1013.0
2016,2,8,12,-5.4,-9.2,75.0,44.0,50.0,1012.4
2016,2,8,13,-5.3,-9.1,75.0,46.0,50.0,1009.8
2016,2,8,14,-5.1,-8.5,77.0,40.0,50.0,1008.6
2016,2,8,15,-5.0,-8.3,78.0,49.0,50.0,1007.2
2016,2,8,16,-4.7,-7.8,79.0,36.0,50.0,1008.0
2016,2,8,17,-4.6,-7.9,78.0,44.0,50.0,1006.2
2016,2,8,18,-4.5,-7.6,79.0,49.0,50.0,1004.6
2016,2,8,19,-4.3,-7.4,79.0,41.0,50.0,1004.1
2016,2,8,20,-4.3,-7.6,78.0,42.0,50.0,1002.7
2016,2,8,21,-4.8,-6.3,89.0,44.0,50.0,1001.3
2016,2,8,22,-4.9,-6.2,91.0,45.0,40.0,999.3
2016,2,8,23,-4.5,-5.5,93.0,45.0,40.0,997.6
2016,2,9,0,-4.3,-5.6,91.0,55.0,40.0,996.2
2016,2,9,1,-4.2,-5.5,91.0,44.0,40.0,995.4
2016,2,9,2,-4.5,-5.6,92.0,49.0,40.0,995.0
2016,2,9,3,-4.7,-5.8,92.0,44.0,40.0,994.6
2016,2,9,4,-4.7,-5.8,92.0,48.0,40.0,994.5
2016,2,9,5,-4.6,-5.7,92.0,40.0,40.0,994.9
2016,2,9,6,-4.9,-6.2,91.0,39.0,30.0,994.7
2016,2,9,7,-5.0,-6.1,92.0,42.0,30.0,995.1
2016,2,9,8,-5.1,-6.2,92.0,35.0,20.0,995.6
2016,2,9,9,-4.9,-6.0,92.0,37.0,30.0,995.8
2016,2,9,10,-4.9,-6.2,91.0,35.0,30.0,996.1
2016,2,9,11,-4.4,-5.8,90.0,32.0,30.0,996.3
2016,2,9,12,-4.0,-5.9,87.0,29.0,30.0,996.0
2016,2,9,13,-3.9,-5.9,86.0,30.0,40.0,995.4
2016,2,9,14,-3.4,-5.7,84.0,27.0,40.0,995.6
2016,2,9,15,-3.3,-5.6,84.0,22.0,50.0,996.8
2016,2,9,16,-3.4,-5.6,85.0,23.0,30.0,995.7
2016,2,9,17,-3.5,-5.2,88.0,20.0,30.0,994.3
2016,2,9,18,-3.4,-5.0,89.0,15.0,30.0,994.6
2016,2,9,19,-3.5,-4.9,90.0,12.0,20.0,993.9
2016,2,9,20,-3.6,-4.9,91.0,5.0,10.0,992.1
2016,2,9,21,-3.6,-4.7,92.0,4.0,310.0,992.1
2016,2,9,22,-3.8,-4.9,92.0,9.0,280.0,991.3
2016,2,9,23,-3.8,-4.8,93.0,13.0,310.0,990.3
2016,2,10,0,-3.7,-4.7,93.0,14.0,300.0,989.8
2016,2,10,1,-3.5,-4.3,94.0,13.0,300.0,989.3
2016,2,10,2,-3.5,-4.3,94.0,16.0,300.0,989.0
2016,2,10,3,-3.3,-4.3,93.0,14.0,290.0,989.8
2016,2,10,4,-3.8,-5.2,90.0,13.0,290.0,990.8
2016,2,10,5,-4.8,-5.9,92.0,18.0,270.0,991.7
2016,2,10,6,-5.5,-6.7,91.0,19.0,270.0,992.4
2016,2,10,7,-6.5,-7.7,91.0,17.0,260.0,993.1
2016,2,10,8,-7.5,-8.9,90.0,16.0,270.0,992.9
2016,2,10,9,-7.5,-9.6,85.0,14.0,270.0,994.0
2016,2,10,10,-6.5,-9.6,79.0,19.0,230.0,995.7
2016,2,10,11,-5.7,-9.5,75.0,19.0,270.0,995.6
2016,2,10,12,-5.2,-8.8,76.0,18.0,250.0,995.6
2016,2,10,13,-3.7,-9.0,67.0,14.0,240.0,995.3
2016,2,10,14,-2.8,-8.9,63.0,11.0,240.0,994.9
2016,2,10,15,-2.8,-7.9,68.0,14.0,240.0,995.0
2016,2,10,16,-2.9,-6.7,75.0,11.0,210.0,995.3
2016,2,10,17,-3.6,-6.9,78.0,11.0,200.0,995.6
2016,2,10,18,-4.8,-7.1,84.0,9.0,200.0,996.0
2016,2,10,19,-5.6,-6.7,92.0,5.0,230.0,995.4
2016,2,10,20,-6.3,-8.1,87.0,9.0,220.0,995.8
2016,2,10,21,-6.7,-7.9,91.0,8.0,240.0,996.0
2016,2,10,22,-6.5,-7.6,92.0,9.0,280.0,995.3
2016,2,10,23,-9.9,-10.6,95.0,3.0,300.0,995.1
2016,2,11,0,-9.6,-10.5,93.0,4.0,210.0,995.6
2016,2,11,1,-9.5,-10.4,93.0,5.0,280.0,994.9
2016,2,11,2,-8.7,-9.6,93.0,5.0,240.0,995.0
